,text,task_1
1128,Poor Dalit Die are hungry लेकिन इस Dalits Did Goddess Of Bungalow See And Perhaps हाथी Too gold के keep हुए.....नो tank Hawk,HOF
1129,#DNA NONSTOPNEWS : Maharashtra In Heavy Rain से पिछले 24 hours में 37 Death,NOT
1130,"Victory #achieved करनी Are So #ability increase, #Destiny Did रोटी So #dogs To भी नसीब # was Is l #Jai Shri Ram",NOT
1131,BSP Haryana State Incharge/National executive Member माननीय सी०पी० Lion सर Yes को birthday Did Heartfelt बधाई And best wishes..you live thousands साल साल Of Day Are fifty हजार Year . My Dear Sir जो Me Always Correct Daughter Did Kind believe है,NOT
1132,Haa bhai krta Hu but Little thoda,NOT
1133,भोसडीके BHOSDIKE .... If you guys have so much proofs why Robert Vadra not behind bars ? native Here filth dialane with accha hai strict action lo . Eighteen to belong tum sab BJP alone? Im Modi supporter but sick of eunuchs like you who just bark on Twitter and nothing in real.,HOF
1134,Top As far as reach DIfficulty Would is. top But बने Live और भी मुश्किल।शीर्ष But sitting हुए अभिमान From Distant Live To all hard. top But ⁦@ZeeNews⁩ Of the audience are. you only Us बनाते हैं And You only forgotten Too giving are. this Dear Of For thank you #DNA,NOT
1135,subsides No Is continuation कत्ल And rapes Of क्या सो Went Is conscience Leader और governments Of #tbrejansari #MobLynching #JusticeForTabrezAnsari,HOF
1136,"राजनीति From लेकर Entertainment Universe As far as Each Kind Did photos देखने To will meet To you Abp न्यूज़ Of Instagram But, फॉलो do- http://instagram.com/abpnewstv",NOT
1137,"Vande Matram But राजनीति करने the ones If Without see 'I salute you, Mother' Complete Song Sing दें। Then I Them Heart From salute Will do नहीं So damn है @Anjoubrahah43",HOF
1138,Media This much scared Hui और helpless Why vision Come रही Is? विपक्ष Pay Straight comment to tighten Wali Media BJP Pay गूंगी Are caste Is. Sometimes They Opposition From asks Is So Sometimes Doctor And Nurse को Responsible ठहरती Is? What इससे हमारा देश Progress will do When People Government से Question only नही do So सरकार Work How Will you?,HOF
1139,पछीं Sometimes अपने children To घोंसला by making No giving Only to fly Did Art teach Are,NOT
1140,Check out Mera islam’s video! #TikTok >,NOT
1141,his Ven To Fuck Any  To here maps की api Use Do now Is What ? अजीब लवड़ी thing made Is get mad ने। Work Did only नहीं Is Bhenchod.,HOF
1142,dock Yes गोबी Yes Self So Unemployed are But When बेरोजगार Langke girls Job asking for Are So Wool पर दुश्मनों Did तरह sticks चलवाने From No Missing...!! @AacharyaSahiiL @Badansi59019507 @Anjoubrahah43 @Rana11639322 @sharkbhagat @Amitaar21,HOF
1143,Zaira Basim ने इस्लाम Of hawala by giving Balance All मुस्लिम artists To Bastard And haraam Of खाने Bala proven कर Gave #zaira_wasim,HOF
1144,brother-in-law भोसड़ीके You Now Too seems Is तू girls strapped Can Is {moths Did Death comes Is So वह Some More only flutter - फड़ाता Is Same हो रहा Is Your Together } @RajpjtSinghthu Is Bhosdike on you,HOF
1145,What Some People Delhi Of एक Temple In sabotage To taking Ambience bad Tax are Is? Earlier Pragya And Now आकाश Vijayvargiya को लेकर Condemnation pointed out is? what inpay Proceeding Did जाएगी? देखिए सर @abhisar_sharma Of नया episode 'मंदिर का insult modi Of Decree' see And RT Do,NOT
1146,Mr. Modi Yes Muslims who scholarship मिलते only कश्मीर Of stone thrower दिल्ली पहूँच gone Are ! ! Earlier Eid Of Day buses But stone pelting and अब moonlight Square Of Temple But stone pelting ! ! @AmitShah @Narendra Modi,HOF
1147,"देखें, निजी enmity In Temple to break Wali 'subversive' Thinking' Of DNA Test @sudhirchaudhary #DNA",NOT
1148,"वर्ल्ड cup 2019 #INDvsBAN - 40 over In Bangladesh has lost Six wicket, अब जीत Of For 60 the balls But 90 runs Did दरकार https://abpnews.abplive.in/sports/india-vs-bangladesh-world-cup-2019-bangladesh-scores-40-runs-on-one-wicket-in-first-10-overs-1158733 … #IndiaVsBangladesh",NOT
1149,"5-6 Jihadi together 1 Hindu To Kill दिए हिन्दू लड़के की Mistake Only So much Was That They Drunk Did Condition में Any  And Home In enter Went और Girl Of to call But Fear Of भाग Went. Case Hindu boys Did Death Of Is इसलिए न्यूज़ में नही I, Boy Muslim Would So Spree Mach caste News channels पर TRP Of For.",HOF
1150,"Today, on weekly expiry day, performance of VWAP tools of #TickerIntelligence in #Nifty Future – for subscription contact 9051194941 https://www.tickermarket.com/ticker-mvt.html",NOT
1151,landslide Did वजह From Mizoram In Aizawl के Near दुर्तलांग लेइतन In 3 building bad Kind destroyed Are Went Are,NOT
1152,Brother You कही From Are क्यूँकि...यदि रस्क्यू Wali Team My  Work Complete Too do it फिर Too कुछ #dogs doing goes है। Who People myself Our Home keep up Is.,HOF
1153,साड़ी In Fuck देवर Sister in law Of Hindi मे obscene sex Video,HOF
1154,"Said जा photo डाल are हो, cut off lund See So Of",HOF
1155,"Jawahar Red Nehru जब Hindu the code Bill brought तो These RSS Oppose कर doing Was Today ये Hindus Of मसीहा become wander are Are,,,,",HOF
1156,आज नाहिद To Eid Did Congrats giving happened मन drenched Went. Nahid के Mother Father Of last days One accidents In दुखद death हो Went. कॉलेज In First Year में reading Wali इस Baby girl To One Feet Too lose out lying Is. I Him Reading writing In Each possible Help Of Promise किया Is. Eid मुबारक बिटिया।,NOT
1157,Aimim बहराइच Team has Procession take out President To related to memo डीएम To assigned @ShaukatAli_77 @ahmad2409 @syedkashfsakh @Advice @syedasimwaqar @pathan_sumaya @sufiyanahmadMIM @aimim_national @AimimFansClub,NOT
1158,"#Friend buy No goes, ये So वो #bastard was Is, Who To you Sometimes #शरीफ No देखना Want !! — feeling Shaandaar",NOT
1159,"My Honto पे लिखा Patience tell Can Is You , I river Did Any भी Condition No considered Is ,, Mere shame pe creation sabr child slowly hai You , Maine dariya to koi be shart want to the ground two ,, Regards",NOT
1160,"I So Asaram का No लेकिन you जरूर Is Therefore Your To ये All Address Is Bhosari the ones Sisterfucker Is तू Ray matchod Too Is, Because you बचपन से This only teach है Bay, Seminary impression, motherfucker",HOF
1161,#Lowly to say But manishankar को Expelled Tax Gave गया था #Bapu Of killers #GODSE को देशभक्त to say But What #pragya Too Expelled will be ? @AmitShah @Rahul Gandhi @SadhviPragya_MP @Narendra Modi,HOF
1162,Some boar की illegitimate औलाद Delhi To Taliban tell And made रहे Are... #useless_Modi_government,HOF
1163,मेरी Lok Sabha Of Burari Located Natthupura In Dr. Baghel Yes To Putrashok (27 year old) Happened है.. They भाजपा Burari Board Of प्रभारी Are.. दुःख Of इस Watch In Mourning angry Family को found.. Jagdamba परिवार To Grief सहने Did Power give.. @BJP4Delhi,NOT
1164,"Ram....Jeevan है, Ram.....compassion Yes, Ram..... limit Is, Ram Of Name But ""the killing"" करने वाले ""demons"" This Virat Religion को ""Infamous"" And ""Small"" मत Do.",HOF
1165,"BJP Leader Kailash Vijayvargiya Journalist From Says Is your औकात only What Is next दिन This  Leader Of Son One Officer Did Middle Market लकड़ी From spanking करता है Country में इससे good दिन Now No Come Can,,",HOF
1166,Indian Team Balance Team को These showed रही That देखो Our ass ease From Die सकती Is But As ही तुम kill To Coming We ass Uchka will give,HOF
1167,"Today @BJP4Delhi State Did 2 दिवसीय State executive Did meeting @BJP4India Of National vice president Mister @ShyamSJaju yes mr @dushyanttgautam yes my And Delhi State President Mister @ManojTiwariMP Yes Did chairmanship In प्रारम्भ Hui Together In Mister @VijayGoelBJP जी,सभी 7 Member of parliament उपस्थित are.",NOT
1168,Yeh want saw toh Kuch want saw ! How kar lete hain Yeh Sab @RahulKanwal?,NOT
1169,others To सलाह to give From Earlier सलाह की Trial खुद But Tax Take Needed #Good night #goodnight,NOT
1170,Budget 2019ः Learn finance Minister And Their 'बजट ब्रीफकेस' From connected कुछ दिलचस्प the facts https://abpnews.abplive.in/business/things-to-know-about-past-finance-ministers-and-their-budget-briefcases-1158960 … #Budget2019,NOT
1171,Name के Ahead Proud From #I_Bhi_Chowkidar' to write people को Now Shame From ' #मैं_भी_जिम्‍मेदार' Too लिख Take Needed,HOF
1172,"success Of For Congrats! but, सनद are This partial success Is. Reservation is not only representation, but social responsibility as well! It's a package... Remember!",NOT
1173,Uo traitor O! traitor oh ओ bsd the ones traitor ! मुँह बंद keep Otherwise Your mouth में किसी African Of लुंड और They Too Balls including penetrated will give ! brother-in-law Breath Too नही Take will get !,HOF
