,text,task_1
1588,"Me: hey siri Siri: Me: hey siri, can u hear me ? Siri: Me: hey u dumbfuck siri, can't u here me Myphone: You fucker एंड्रॉएड Is तेरे Near!",HOF
1589,"Roadshow for @nishikant_dubey in Madhupur (godda) ... @Narendra Modi जी To सौपेंगे दिल From, निशिकांत फिर From @amitmalviya @neelkantbakshi @BJP4Jharkhand",NOT
1590,"of Navchandi रूप जीचे,रौद्राचा Avatar ! नमन या वीर the queen repeatedly वारंवार ! super best राणी लक्ष्मीबाई यांना On death anniversary विनम्र greetings ! ranilamibai #JhansiKiRani #लक्ष्मीबाई",NOT
1591,"ये pig Photo In दिख कैसे रहा है And ये शायद अपने बाप Of Together खड़ा Is, Stand तो This way Is As बहुत Noble कार्य किया हो , बाप shoulders But हाथ keep कर शाबाशी दे रहा हो,,,, इन दोनों को ran दौड़ा रौंदों । By the way एक Talk Understanding In नहीं आया , When ___ cut ही गया तो ये Alive कैसे रह गया ।",HOF
1592,"मै Then आया हूँ तेरे शहर इस बार तू नही Is i हूँ And #तन्हाई है थोड़ी तेरी Memories Too Is Revenge नही Is तेरा शहर Now Too चिढ़ाता है मुझे पहले,कि मैं इसका No Was अब That तेरा No हूँ Same गलियाँ हैं लोग They only But बन्द Is खिड़की Who opens थी मेरे लिए मै Then आया हूँ Your City  #हिंदी_शब्द #शब्दनिधि",NOT
1593,फिलिस्तीन के Gaza मे एक Family के इफ्तार की One picture Tomorrow Israel के Bomb हमले में their Home बर्बाद हो गया Whose पालने gonna myself अल्लाहहै . उसपर “मायूसी”ज़ेब नहीं देती.. @aimim_national @dralvirashah @sufiana:medmim,NOT
1594,"बजट 2019: Farmer संगठन FAIFA Did Demand, सिगरेट पर टैक्सेशन में किया जाए Improvement https://abpnews.abplive.in/business/budget-2019-faifa-demands-improvement-in-cigarette-taxation-in-budget-1158514 … #Budget2019",NOT
1595,जादूगर हो तुम Your things तिलस्मी stories Happiness Did stick घुमाते हो हुन्नरबाज juggler Are You पसंद हो मुझे बेहद क्योंकि My सपनों को change दे हकीकत में वो कुनेहबाज Artisan Are तुम......,NOT
1596,"BJP के कार्यकारी अध्यक्ष जेपी Nadda ने बुलाई meeting, These मुद्दों पर will be Discussion (@Himanshu_Aajtak)",NOT
1597,"Afghanistan को Put एक और झटका, Ramhat शाह 35 रन by making आउट #AFGvsPAK #ICCWorldCup2019",NOT
1598,"100 डॉक्टरों की Team दिल्ली से Muzaffarpur भेजने के For केजरीवाल जी को Heart From धन्यवाद,,,",NOT
1599,motherfucker फ्लिपकार्ट मेरा पैसा कब will get Id wbdb 1163 जल्दी बता मादरचोद,HOF
1600,प्रधानमंत्री मोदी Yes has जम्मू-कश्मीर Of लिए 80 हजार Ten million रुपये स्वीकृत किए थे in which From 80% amount of money पहुंच चुकी है। India Government के 15 Ministries Did 63 परियोजनाएं दी गई थी जिनमें 16 Complete Are finished Are. 18 जन कल्याणकारी plans In जम्मू-कश्मीर देशभर में Leading है: Mister @AmitShah,NOT
1601,"#CWC19 #INDvsBAN Today ऐसी होगी टीम इंडिया Did playing इलेवन, These हो Can है startling gonna फैसला. @BCCI @BCBtigers https://www.wahcricket.com/photos/world-cup-2019-ind-vs-ban-team-indias-predicted-xi-for-match-against-bangladesh-138797 …",NOT
1602,Jai to the end of modile eraSab together Sarkar Bana karHitler want with,NOT
1603,दिल्ली: भीड़ द्वारा Are doing हत्या के विरुद्ध jantar मंतर पर Today happened विरोध Display मे Returns #kanhaiya_kumar से वार्तालाप करते Time Did तस्वीर। @kanhaiyakumar @UmarKhalidJNU @nadeemkhanUAH @navedchaudhary1 @KSaifi @chatrvimarsh @AshrafFem #TabrezAnsari #MobLynching #HateCrime,NOT
1604,Delhi भाजपा की दो days प्रदेश कार्यकारिणी की बैठक completed आज मुझे Big हर्ष हो Stayed है That मुझे Three generations के कार्यकर्ताओं From मिलने का अवसर found - Mister @JPNadda,NOT
1605,रानी Laxmi Bai जी की Death Anniversary पर Them शत Hundred नमन #RaniLaxmibai #jhansikirni #लक्ष्मीबाई,NOT
1606,"आप ताजमहल को This much महत्व giving Are??? इस मंदिर के आगे Taj Mahal Some Too No है! श्री रानी Sati माता मन्दिर jhunjhunu, राजस्थान! #जय_माता_दी",NOT
1607,एक Talk बताओ इनमें से विधवा कौन लेग doing Is A-Dimple यादव B Nusrat Jahan (RT) Side कमेन्ट,NOT
1608,"Any Too alphas No है statement to do को picture ही काफी हैं These हालातों पर ? हाँ I Syria हूँ या अल्लाह गरीब मिस्कीन लाचार , destitute व ज़रूरत Mando But अपना रहम व करम अता firm !! #आमीन",NOT
1609,"Estimate हमारे मन Did imagination है और , अनुभव Our जीवन Did सीख ... #जय_श्री_राम #शुभ_रात्री",NOT
