,text,task_1
1401,"पैदल यात्राओं In जा कर फोगट Of भंडारा खाने से भला नहीं होने वाला Is, मेहनत by doing घर का भंडारा to eat से भला होगा। @Anjupra7743",NOT
1402,क्या Any बात सकता है ''भारत के टुकड़े टुकड़े करने gonna ठीक है ''??? #kanhaiya_kumar #KanhaiyaKumar #modifyrese #ModiAagaya #TukdeTukdeGang #ElectionResults2019,HOF
1403,"बड़े डस्ट आदमी हो यार तुम, जाओ इमरान का लुंड चूस लो, Mother जात जब वो 45 जवानों को मारा Then अपनी गांड मरवा रहे थे मादर जात, भारी Madhar चोर आदमी हो You , भारत कभी गुलाम नही था, वो तुम जैसे माधर Thief लोग Were जो विदेशियो Of लुंड चूस suck गुलाम बने And Today Too है।।",HOF
1404,धारा 370 का They सच जो Librandu आपको नहीं बताएंगे। सुनिए @KapilMishra_IND की जुबानी।,NOT
1405,"अबे Sisodia, आंख मे सुग्गर का लुंड Entered है, Your को किस एंगल से ये severe का डुबलीकेट दिख रहा है",HOF
1406,ला ला ला lund ले ले भेण के लौड़ी पिछली बार found था No Dad जी का थुलु खालिस्तानी आतंकवादियों के हाथ में Give देगा पंजाब To केजरीवाल इसलिए नो वोट फॉर आप पार्टी,HOF
1407,#आतंकवादी attack के आरोपी साध्वी #pragya_thakur का Parliament पहुंचना भी शर्मनाक है क्या जाकिर मूसा क्या साध्वी Pragya सिंह ठाकुर धर्मो मे क्या रखा Is,HOF
1408,#CWC19 मैच के दौरान ऑन-एयर धोनी-जाधव But flare up सौरव गांगुली. @BCCI @msdhoni @SGanguly99 #INVENG https://www.wahcricket.com/news/wc-2019-sourav-ganguly-slam-ms-dhoni-and-kedar-jadhav-over-lack-of-intent-138729 …,NOT
1409,"हौजकाजी cases में Delhi पुलिस का बड़ा एक्शन, 2 लोग गिरफ्तार, नाबालिग हिरासत में",NOT
1410,"Shakib की fifty, बांग्लादेश की मजबूत शुरुआत, स्कोर 150 पार https://bit.ly/2xvCUIB",NOT
1411,"- कभी Speed, कभी मकसद, कभी मंसूबे यार was हैं. इस दौर के 'नमस्ते' के भी Meaning हजार होते हैं.. #शुभ_रात्री #जय_श्री_राम -",NOT
1412,"हाँ मादरचोद यहाँ आके बोल Stayed दे दूँगा,दे दूँगा",HOF
1413,"Mister तबरेज अंसारी असाधारण प्रतिभा के धनी तो थे ही उनका Glorious वंशानुक्रम भी चोरो , dacoits के रूप विख्यात Stayed था स्वयं उनके पिता मशूकर अंसारी go माने डकैत And इलाके के सर्वाधिक प्रसिद्ध गुंडे Were जिनकी गाथाऐं क्षेत्र के कई थानो की स्टेशन Diario मे स्वर्णाक्षरो मे Scripted Is !",HOF
